,,,,,,,,,
,,,,,,,,,
group.2,group.3,group.4,Metastudy,original study,Species,J/h,weight [mg],Temperature [°C],
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Duncan & Dickman 2001,Helius waiti,6.030360,672.000000,25.0,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Lighton 1991,Cardiosis fairmarei,0.106560,32.000000,25.0,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Lighton 1991,Zophosis orbicularis,0.437040,103.000000,25.0,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Lighton 1991,Psammodes striatus,15.377400,3010.000000,25.0,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Lighton 1991,Epiphysa arenicola,1.689840,1237.000000,25.0,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Lighton 1991,Onymacris plana,3.333240,767.000000,25.0,
,,,,Page 39,,,,,
,,,,,,,,,
,,,,Dataset,,,,,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Lighton 1991,Onymacris laeviceps,1.540440,525.000000,25.0,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Lighton 1991,Onymacris rugatipennis,1.606320,496.000000,25.0,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Louw et al. 1986,Onymacris unguicularis,0.633600,737.000000,25.0,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Lighton 1991,Stenocara gracilipes,1.714680,268.000000,25.0,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Mispagel 1981,Eusattus dubius,1.017360,27.220000,25.0,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Cooper 1993,Eleodes armata,2.964960,917.000000,25.0,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Mispagel 1981,Eleodes grandicollis,9.133200,521.930000,25.0,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Mispagel 1981,Eleodes sp.,1.282320,88.850000,25.0,
Insecta,Coleoptera,Tenebrionidae,Chown et al. 2007,Mispagel 1981,Eleodes tenebrosa,0.890640,51.530000,25.0,
Insecta,Coleoptera,Meloidae,Chown et al. 2007,Mispagel 1981,Meloid sp.,1.464120,17.340000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Bartholomew & Casey 1977,Acanthoderes circumflexa,0.870480,139.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Bartholomew & Casey 1977,Acrocinus longimanus,59.636880,5383.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Bartholomew & Casey 1977,Dryoctenes scrupulosa,10.171080,1823.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Bartholomew & Casey 1977,Oncideres putator,3.945240,681.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Bartholomew & Casey 1977,Taeinotes scalaris,3.428280,397.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Zachariassen et al. 1988,Acanthophorus confinis,22.251240,3490.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Bartholomew & Casey 1977,Macrodontia dejeani,28.077120,4860.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Bartholomew & Casey 1977,Stenodontes molaria,23.018040,2944.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Bartholomew & Casey 1977,Stenodontes sp.,7.346160,1043.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Bartholomew & Casey 1977,Trachysomus peregrinus,2.173680,547.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Bartholomew & Casey 1977,Brasilanus batus,22.438440,1965.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Bartholomew & Casey 1977,Eburia sp.,5.375520,582.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Bartholomew & Casey 1977,Nyssicus setosus,2.575800,996.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Chappel & Rogowitz 2000,Phorocantha recurva,2.880720,260.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Chappel & Rogowitz 2000,Phorocantha semipunctata,2.526120,300.000000,25.0,
Insecta,Coleoptera,Cerambycidae,Chown et al. 2007,Bartholomew & Casey 1977,Xenambyx laticauda,5.658840,1217.000000,25.0,
Insecta,Coleoptera,Chrysomelidae,Chown et al. 2007,Mispagel 1981,Diplocapsis sp.,0.320760,5.340000,25.0,
Insecta,Coleoptera,Chrysomelidae,Chown et al. 2007,Mispagel 1981,Griburius sp. 1,0.216360,3.310000,25.0,
Insecta,Coleoptera,Chrysomelidae,Chown et al. 2007,Mispagel 1981,Griburius sp. 2,0.157320,9.420000,25.0,
Insecta,Coleoptera,Chrysomelidae,Chown et al. 2007,Gromadzka 1968,Leptinotarsa decemlineata,2.498040,150.000000,25.0,
Insecta,Coleoptera,Chrysomelidae,Chown et al. 2007,Mispagel 1981,Monoxia sp.,0.285120,4.630000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Mispagel 1981,Smicronyx imbricata,0.012960,0.320000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Klok & Chown 2005,Ectemnorhinus marioni,0.098280,9.600000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Klok & Chown 2005,Ectemnorhinus similis,0.117000,13.400000,25.0,
Insecta,Coleoptera,Scolytidae,Chown et al. 2007,Gehrken 1985,Ips acuminatus,0.130680,2.840000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Birch 1947,Calandra oryzae,0.063720,1.700000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Campbell et al. 1976,Sitophilus granarius,0.502560,3.680000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Zachariassen et al. 1988,Microcerus sp.,0.682560,132.000000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Mispagel 1981,Ophryastes varius,0.429480,27.260000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Mispagel 1981,Miloderes sp.,0.236520,3.400000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Sibul et al. 2004,Hylobius abietis,1.505160,183.000000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Zachariassen et al. 1988,Hipporhinus tenuegranosus,1.972800,1080.000000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Mispagel 1981,Eucyllus vagans,0.114480,7.430000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Mispagel 1981,Eucyllus unicolor,0.047520,2.590000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Klok & Chown 2005,Bothrometopus randi,0.183960,24.600000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Klok & Chown 2005,Bothrometopus parvulus,0.069840,3.600000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Klok & Chown 2005,Bothrometopus elongatus,0.054720,1.700000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Chown et al. 1997,Palirhoeus eatoni,0.087480,6.700000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Zachariassen et al. 1988,Lixus bisulcatus,4.885200,405.000000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Strømme et al.1986,Rhynchaenus flagellum,0.000720,0.510000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Heatwole et al. 1986,Rhytonomus isobellina,0.337320,8.100000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Tombes 1964,Hypera postica,0.574200,5.800000,25.0,
Insecta,Coleoptera,Curculionidae,Chown et al. 2007,Klok & Chown 2005,Canonopsis sericeus,0.630360,58.900000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Duncan & Dickman 2001,Cerotalis sp.,1.708560,562.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Zachariassen et al. 1987,Chilanthia cavernosa,5.657400,1026.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Zachariassen et al. 1987,Thermophilum babaulti,11.606040,1295.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Zachariassen et al. 1987,Thermophilum hexastictum,8.723520,2025.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Zachariassen et al. 1987,Triaenogeius scupturatus,1.230480,170.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Lighton 1985,Anthia fabricii,6.750360,2250.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Zachariassen et al. 1987,Cypholoba bihamata,3.461760,245.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Zachariassen et al. 1987,Cypholoba chanleri,2.808720,326.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Zachariassen et al. 1987,Cypholoba sp.,3.374640,192.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Zachariassen et al. 1987,Cypholoba tenuicollis,0.884520,59.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Zachariassen et al. 1987,Cypholoba tetrastigma,2.888640,132.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Zachariassen et al. 1987,Cypholoba trilunata,1.908720,213.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Strømme et al.1986,Amara quenseli,0.005040,15.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Reichle 1968,Evarthrus sodalis,0.672120,164.100000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Duncan & Dickman 2001,Carinum sp.,8.744040,4240.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Zachariassen et al. 1987,Crepidogaster bioculata,1.031400,171.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Reichle 1968,Sphaeroderus stenostomus,0.943560,169.600000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Full et al. 1990,Calosoma affine,2.833920,620.000000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Mispagel 1981,Calosoma sp.,3.018960,151.230000,25.0,
Insecta,Coleoptera,Carabidae,Chown et al. 2007,Zachariassen et al. 1987,Campalita chlorostictum,2.872800,521.000000,25.0,
Insecta,Coleoptera,Cicindelidae,Chown et al. 2007,Schultz et al. 1992,Cicindela longilabris,0.970560,124.300000,25.0,
Insecta,Coleoptera,Cicindelidae,Chown et al. 2007,May et al.1986,Cicindela repanda,0.523800,63.400000,25.0,
Insecta,Diptera,Helcomyzidae,Chown et al. 2007,Chown 1997,Paractora dreuxi,0.878040,19.170000,25.0,
Insecta,Diptera,Helcomyzidae,Chown et al. 2007,Chown 1997,Paractora trichosterna,0.940680,13.260000,25.0,
Insecta,Diptera,Sphaeroceridae,Chown et al. 2007,Chown 1997,Antrops truncipennis,0.185760,2.210000,25.0,
Insecta,Diptera,Drosophilidae,Chown et al. 2007,Chadwick 1947,Drosophila americana,0.055080,1.100000,25.0,
,,,,Page 40,,,,,
,,,,,,,,,
,,,,Dataset,,,,,
Insecta,Diptera,Drosophilidae,Chown et al. 2007,Lehmann et al.2000,Drosophila melanogaster,0.115200,0.950000,25.0,
Insecta,Diptera,Drosophilidae,Chown et al. 2007,Lehmann et al.2000,Drosophila mimica,0.178200,2.440000,25.0,
Insecta,Diptera,Drosophilidae,Chown et al. 2007,Lehmann et al.2000,Drosophila nikananu,0.069840,0.490000,25.0,
Insecta,Diptera,Drosophilidae,Chown et al. 2007,Chadwick 1940,Drosophila repleta,0.116280,3.430000,25.0,
Insecta,Diptera,Drosophilidae,Chown et al. 2007,Lehmann et al.2000,Drosophila virilis,0.164520,1.670000,25.0,
Insecta,Diptera,Glossinidae,Chown et al. 2007,Rajagopal & Bursell 1966,Glossina morsitans,0.444600,22.340000,25.0,
Insecta,Diptera,Glossinidae,Chown et al. 2007,Terblanche et al. 2004,Glossina pallidipes,1.347480,38.450000,25.0,
Insecta,Diptera,Muscidae,Chown et al. 2007,Guerra & Cochran 1970,Musca autumnalis,1.298880,22.000000,25.0,
Insecta,Diptera,Muscidae,Chown et al. 2007,Montooth & Gibbs 2003,Musca domestica,2.115360,18.000000,25.0,
Insecta,Diptera,Calliphoridae,Chown et al. 2007,Buck & Keister 1949,Phormia regina,1.949400,50.000000,25.0,
Insecta,Diptera,Calliphoridae,Chown et al. 2007,Berrigan & Lighton 1994,Protophormia terraenovae,0.810720,25.000000,25.0,
Insecta,Diptera,Asilidae,Chown et al. 2007,Morgan et al. 1985,Pilica formidolosa,2.843280,200.000000,25.0,
Insecta,Diptera,Asilidae,Chown et al. 2007,Morgan et al. 1985,Promachus sp. 2,5.210640,180.000000,25.0,
Insecta,Diptera,Tabanidae,Chown et al. 2007,Hocking 1953,Tabanus affinis,0.412200,161.700000,25.0,
Insecta,Diptera,Pantophthalmidae,Chown et al. 2007,Bartholomew & Lighton 1986,Pantophthalmus tabaninus,10.932840,1746.000000,25.0,
Insecta,Diptera,Simuliidae,Chown et al. 2007,Hocking 1953,Simulium venustum,0.309600,2.530000,25.0,
Insecta,Diptera,Chironomidae,Chown et al. 2007,Penttinen & Holopainen 1995,Chironomus riparius,0.057960,1.000000,25.0,
Insecta,Diptera,Culicidae,Chown et al. 2007,Hocking 1953,Aëdes campestris,1.062000,6.720000,25.0,
Insecta,Diptera,Culicidae,Chown et al. 2007,Gray & Bradley 2003,Culex tarsalis,0.084960,2.230000,25.0,
Insecta,Siphonaptera,Pulicidae,Chown et al. 2007,Fielden et al . 2004,Xenopsilla ramesis,0.002160,0.160000,25.0,
Insecta,Lepidoptera,Nymphalidae,Chown et al. 2007,Keister & Buck 1964,Vanessa io,3.319920,230.000000,25.0,
Insecta,Lepidoptera,Papilionidae,Chown et al. 2007,Keister & Buck 1964,Thais cassandra,12.558240,130.000000,25.0,
Insecta,Lepidoptera,Notodontidae,Chown et al. 2007,Bartholomew & Casey 1978,Apetaloides firmiana,2.981880,169.000000,25.0,
Insecta,Lepidoptera,Notodontidae,Chown et al. 2007,Bartholomew & Casey 1978,Hapigia simplex,5.702400,478.000000,25.0,
Insecta,Lepidoptera,Notodontidae,Chown et al. 2007,Bartholomew & Casey 1978,Lirimiris sp.,6.355440,564.000000,25.0,
Insecta,Lepidoptera,Noctuidae,Chown et al. 2007,Bailey & Singh 1977,Mamestra configurata,1.675080,139.050000,25.0,
Insecta,Lepidoptera,Bombicidae,Chown et al. 2007,Keister & Buck 1964,Bombyx mori,12.573360,490.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Keister & Buck 1964,Deilephila elpenor,3.215520,600.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Keister & Buck 1964,Deilephila euphorbiae,8.452440,700.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Xylophanes chiron,4.853520,708.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Xylophanes libya,9.185040,559.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Xylophanes pluto,8.129520,829.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Enyo ocypete,4.135320,453.330000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Erinnyis ello,14.887440,1210.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Erinnyis oenotrus,13.015800,964.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Madoryx oeclus,19.327680,1699.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Oryba achemenides,21.808800,2808.500000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Pachygonia drucei,5.332680,702.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Pachylia ficus,18.413640,3225.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Perigonia lusca,8.154720,558.330000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Keister & Buck 1964,Metopsilus porcellus,4.902480,285.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Keister & Buck 1964,Mimas tiliae,6.000480,320.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Protambulyx strigilis,8.103960,1095.330000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Manduca corallina,11.660760,1618.250000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Manduca lefeburei,3.330000,571.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Bartholomew & Casey 1978,Manduca rustica,24.137640,2810.000000,25.0,
Insecta,Lepidoptera,Sphingidae,Chown et al. 2007,Keister & Buck 1964,Sphinx ligustri,27.048240,1400.000000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Adeloneivaia boisduvalii,6.464160,1034.000000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Adeloneivaia subungulata,6.660360,487.000000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Eacles imperialis,11.818440,1105.000000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Sphingicampa quadrilineata,7.683120,818.000000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Syssphinx molina,15.954120,1757.000000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Keister & Buck 1964,Antheraea pernyi,22.084200,1210.000000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Automerina auletes,6.529680,720.000000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Automeris fieldi,3.917880,394.000000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Automeris hamata,7.182720,564.000000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Automeris jacunda,5.577480,653.250000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Automeris zugana,3.972240,539.750000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Dirphea agis,1.741320,197.000000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Hylesia praeda,2.938320,146.000000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Hylesia sp.,2.456280,239.140000,25.0,
Insecta,Lepidoptera,Saturniidae,Chown et al. 2007,Bartholomew & Casey 1978,Hyperchirica nausica,2.829600,199.500000,25.0,
Insecta,Lepidoptera,Lasiocampidae,Chown et al. 2007,Bartholomew & Casey 1978,Artace sp.,1.197000,132.000000,25.0,
Insecta,Lepidoptera,Lasiocampidae,Chown et al. 2007,Bartholomew & Casey 1978,Euglyphis sp.,1.479960,87.000000,25.0,
Insecta,Lepidoptera,Lasiocampidae,Chown et al. 2007,Keister & Buck 1964,Odonestis pruni,4.068000,250.000000,25.0,
Insecta,Lepidoptera,Pyralidae,Chown et al. 2007,Burkett 1962,Galleria mellonella,2.286000,53.600000,25.0,
Insecta,Lepidoptera,Pyralidae,Chown et al. 2007,Lewis et al.1971,Ostrinia nubilalis,1.743120,48.400000,25.0,
Insecta,Lepidoptera,Cossidae,Chown et al. 2007,Bartholomew & Casey 1978,Neocossus sp.,14.430600,1771.630000,25.0,
Insecta,Lepidoptera,Megalpygidae,Chown et al. 2007,Bartholomew & Casey 1978,Megalpyge sp.,5.615640,627.000000,25.0,
Insecta,Hymenoptera,Apidae,Chown et al. 2007,Lighton & Lovegrove 1990,Apis mellifera ligustica,2.184840,94.400000,25.0,
Insecta,Hymenoptera,Apidae,Chown et al. 2007,Beekman & Van Stratum 1999,Bombus terrestris,2.958480,740.000000,25.0,
Insecta,Hymenoptera,Xylocopidae,Chown et al. 2007,Gäde & Auerswald 1998,Xylocopa capitata,24.607440,1300.000000,25.0,
Insecta,Hymenoptera,Mutillidae,Chown et al. 2007,Zachariassen et al. 1988,Dasylabris sp.,0.134280,86.500000,25.0,
Insecta,Hymenoptera,Mutillidae,Chown et al. 2007,Duncan & Lighton 1997,Dasymutilla gloriosa,6.730200,76.450000,25.0,
Insecta,Hymenoptera,Pompilidae,Chown et al. 2007,Mispagel 1981,Unknown genus,0.727200,14.140000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Nielsen 1986,Leptothorax acerovorum,0.018360,0.370000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Martin 1991,Leptothorax unifasciatus,0.008640,0.490000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Beraldo & Mendes 1982,Atta laevigata,0.126720,15.000000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Hebling et al. 1992,Atta sexdens,0.155160,15.000000,25.0,
,,,,Page 41,,,,,
,,,,,,,,,
,,,,Dataset,,,,,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Nielsen 1986,Myrmica alaskensis,0.038520,0.910000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Jensen & Nielsen 1975,Myrmica rubra,0.024480,2.760000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Quinlan & Lighton 1999,Pogonomyrmex californicus,0.033480,5.920000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Ettershank & Whitford 1973,Pogonomyrmex maricopa,0.146160,11.070000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Quinlan & Lighton 1999,Pogonomyrmex occidentalis,0.046080,7.960000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Quinlan & Lighton 1999,Pogonomyrmex rugosus,0.099360,14.300000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Mispagel 1981,Pogonomyrmex sp.,0.045360,3.740000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Nielsen 1986,Aphaenogaster cockerelli,0.297000,4.720000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Chown lab unpublished data,Messor capensis,0.137880,13.700000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Nielsen & Baroni­Urbani 1990,Messor capitatus,0.058320,3.140000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Lighton & Berrigan 1995,Messor julianus,0.025560,5.090000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Lighton & Berrigan 1995,Messor pergandei,0.050400,7.190000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Davison 1987,Chelaner rothsteini,0.003960,0.250000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Vogt & Appel 1999,Solenopsis invicta,0.020160,2.960000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Jensen & Nielsen 1975,Tetramorium caespitum,0.008640,0.690000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Lighton 1990,Camponotus detritus,0.280800,42.900000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Lighton 1989,Camponotus fulvopilosus,0.228240,43.000000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Nielsen 1986,Camponotus laevigatus,0.424080,19.150000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Chown lab unpublished data,Camponotus maculatus,0.183960,42.490000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Lighton & Gillespie 1989,Camponotus sericeiventris,0.263520,40.200000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Nielsen 1986,Camponotus sp.,0.281520,15.410000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Nielsen 1986,Camponotus vafer,0.211680,4.510000,25.0,
Insecta,Hymenoptera,Formicidae,Chown et al. 2007,Lighton & Garrigan 1995,Camponotus vicinus,0.516600,107.000000,25.0,
